Slanost,Temp_zraka,Temp_vode,Crijevni_enterokoki,Escherichia_coli,Suncevo_zracenje_DHMZ GHI,Padaline,KPad0h-24h,KPad25h-48h,KPad49h-72h,KPad3d-4d,KPad4d-7d,KPad7d-14d,KPad14d-30d,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,KPad3d-6d,KPad6d-10d,KPad10d-17d,Kpad17d-21d,Padaline_1d_poslije 
29.18,21,19,20,180,366.19,0.1,1.2,0,0,2.6,2.3,27.7,89.4,20.11557447,0.12,32.57717369,43.82720943,15.66383487,482.7766976,0,0,482.8974587,437.3023082,482.9481657,25.75841346,77.62340495,976.4437459,213.2581083,3.638486883,24.74711187,4.9,0.8,26.9,89.4,0.4
33.29,25,20,25,250,522.22,0,0.5,1.2,0,0,4.9,27.7,89.4,21.70152068,0.12,-45.24151954,64,15.2,324.1193663,0,0,318,288,318,28.61488501,64.1,975.7,220,3.09557156,24.74711187,4.9,0.8,26.9,89.4,0
35.65,24,21,15,8,567.94,0,0,0.5,1.2,0,4.9,27.7,89.4,21.82844794,0.12,-45.24151954,40.10831032,11.22349948,519.7088771,0,0,524.8268301,476.8415902,525.3846691,24.01066542,50.12085643,969.71718,212.9275825,3.152935974,24.74711187,0,4.9,27.7,89.4,1.1
26.42,23,21,43,90,872.22,0,1.1,0,0.5,1.2,2.6,30,88.9,20.11557447,0.12,-45.24151954,1.2,11.02100199,135.3167405,853,779,908,953,911.0796054,19.4,56,972.7592184,44.3369917,1.68681666,24.74711187,1.2,4.9,27.7,89.4,0
34.89,24,20,4,6,797.66,0,0,1.1,0,0.5,1.2,28.7,40.7,20.83902091,0.12,-45.24151954,13.67571578,10.28807308,342.9041478,486.1018596,449.5085598,792.4228214,806.6378985,791.3351388,22.79632761,51.34794087,974.6956516,195.4439799,2.466385184,24.74711187,1.7,4.9,27.7,89.4,0
26.64,23.5,21,30,468,677.78,0,0,0,1.1,0,1.7,21.5,45.9,22.25846794,0.12,-63.31929498,12.3,13.8,377,437,399,777,785,784,28.1,57.2,973.8093476,227,3.211930159,24.74711187,1.7,2.6,18.9,100,0
30.41,25.5,21,16,70,664.14,0,0,0,0,1.1,1.7,6.7,60.7,24.12630963,0.11,-63.31929498,2.506258213,14.41477492,186.6324636,759.2922115,696.9971476,883.0279506,921.2251605,890.5961817,29.35891657,52.38708061,973.8093476,209.1822952,3.866659825,24.74711187,1.6,3.8,18.9,100,2.1
33.53,23,20,200,2200,340.04,0,2.1,0,0,0,1.6,6.9,61.7,23.35981398,0.12,-63.31929498,85.72166258,17.19615158,120.98798,0,0,121.3027575,109.9308893,121.4607974,30.1434034,71.09103108,973.8848072,180.280494,3.152935974,24.74711187,1.1,1.7,6.7,62.7,1.2
17.56,23,19,55,70,744.44,0,1.2,2.1,0,0,1.1,6.6,62.5,21.5,0.12,-63.31929498,28.1,15.85549375,460,216,197,657,635,661,20.83183335,70,970.5406707,218,3.866659825,24.02154943,1.1,1.7,5.7,61.7,17.5
30.7,21,21,180,390,174.81,2.15,16.8,1.2,2.1,0,1.1,6.6,62.5,19.36694076,0.11,-63.31929498,64.07560801,15.67337822,229.5715742,0,0,325.3113911,298.6871331,325.9085361,25.75176358,76.24582011,966.8961884,212.9275825,3.625306609,24.02154943,0,2.8,4.9,62.5,11.5
33.3,19.7,19.7,124,280,514.09,0,29.4,12.2,16.8,1.2,2.1,7.7,42.7,18.66687301,0.11,-140.7908852,2.827012047,13.40124692,160.9722609,756.2274453,637.8061224,812.3661184,817.5681944,909.8010547,20.69725115,71.7216842,971.5846936,256.7992466,0.791287464,28.34662951,3.3,1.1,6.6,62.5,1
32.16,28,22,15,10,815.69,0,2.2,0,0,0,0,59.5,11,22.00996234,0.12,-186.8217118,3.379568678,12.36136717,198.161122,721.2687706,657.2650328,855.402159,880.7134293,883.2781525,29.35891657,54.28913531,978.8818558,50.98340837,3.292629877,24.02154943,0,0,60.7,10.6,0
36.5,24.1,23.2,12,3,673.56,0,0,2.2,0,0,0,42.7,27.8,22.19327523,0.11,-111.2936101,0,12.06820256,150.4707889,766.0045561,618.699168,776.71678,770.519704,902.4655447,25.91915949,49.7078013,981.2682029,68.89604112,1.945609588,39.9466028,0,0,59.5,11,0
36.84,28,24,25,7,725.41,0,0,2.2,0,0,0,42.7,27.8,25.31970085,0.11,-186.8217118,-0.295649218,12.56153719,133.6529134,831.607194,780.0177125,892.667033,945.4364289,916.4800558,25.24963886,45.07580039,980.4932061,109.5356719,0.466736719,24.02154943,0,0,59.5,11,0
36.37,30,25,12,60,849.29,0,0,0,2.2,0,0,30.5,37.7,27.35684883,0.11,-186.8217118,0,12.90368166,126.8194339,837.2816462,778.0110996,904.8053367,942.0772835,913.8467051,25.86159137,39.21552764,976.0868055,210.5750887,2.131653421,24.02154943,0,0,42.7,27.8,0
36.25,28,23,25,100,776.81,0,0,0,0,2.2,0,1.1,64.5,28.55096424,0.11,-186.8217118,0,15.85549375,158.9179961,786.8267389,713.2746792,870.5419564,898.4335497,896.3874199,28.91806054,45.27658384,975.4813442,221.5979397,2.131653421,24.02154943,2.2,0,30.5,40,0
36.92,27.5,25,260,350,787.62,0,0,0,0,0,2.2,0.1,65.5,30.08214553,0.11,-181.3769379,0,18.1247356,164.8433974,781.0540117,715.7018338,862.834811,912.384142,893.1180009,27.89941126,48.33885165,976.603816,223.9548245,2.650722319,24.74711187,2.2,0,1.1,69.4,0
34.77,31,25,50,260,803.4,0,0,0,0,0,2.2,0,65.6,31.3,0.11,-181.3769379,0,18.1247356,189.1222562,752.0113128,690.6998832,831.8339269,911.5313127,888.3474,23.41436652,45.52067948,975.2856791,227.7656882,2.067812135,24.74711187,2.2,0,0.1,68.1,0
36.73,31,27,35,65,780.56,0,0,0,0,0,2.2,0,64.4,31.3,0.11,-181.3769379,0,19.5,198.2140499,703.4697709,644,854,883,862.2938119,34.2,49.7,975.9,104,3.152935974,24.74711187,0,2.2,0,65.6,0
35.96,29,25,650,180,755.79,0,0,0,0,0,0,2.2,63.9,28.82307488,0.11,-181.3769379,5.412294125,20.34227745,316.1693843,531.587921,482.9330038,799.0430798,813.3765229,813.3343124,35.07675827,60.02898092,974.3856733,176.2459085,2.052239415,24.74711187,0,2.2,0,65.6,0
35.98,30,25,30,50,805.06,0,0,0,0,0,0,2.2,63.9,29.40109213,0.11,-181.3769379,0,16.89344141,158.9179961,792.6257454,722.7054059,881.6094198,916.7247218,897.6027573,28.16427907,46.94949759,973.2275092,198.9445396,0.817734548,24.74711187,0,2.2,0,64.4,0
36.52,30,28,140,520,809.28,0,0,0,0,0,0,2.2,62.8,29.58312246,0.11,-181.3769379,2.547439732,19.0162555,275.5151053,627.2758222,575.7425302,851.213525,877.8971478,857.0530704,33.40414494,56.40418275,972.5382088,167.6524178,1.945609588,24.74711187,0,2.2,0,64.4,0
36.74,31,27,130,650,496.53,0,0,0,0,0,0,2.2,62.8,27.35684883,0.11,-181.3769379,21.92962465,17.47030901,435.6470447,259.0961123,227.3824051,663.8299213,643.9831361,683.7930404,31.59268212,53.0132119,972.1041625,180.280494,1.639690651,24.74711187,0,0,2.2,63.9,0
37.44,27,26,20,36,775.87,0,0,0,0,0,0,2.2,62.8,27.35684883,0.11,-181.3769379,4.654031189,17.41053045,136.1850605,815.2549136,734.3531348,870.5453692,906.8062192,899.2736508,28.61488501,54.28913531,973.594123,232.8720279,2.650722319,24.74711187,0,0,2.2,62.8,0
37.46,29,28,41,196,793.15,0,0,0,0,0,0,2.2,62.8,28.55096424,0.11,-181.3769379,1.033489532,16.15874163,133.6529134,831.607194,750.9056382,884.5405094,922.9013893,908.7208264,21.86698749,46.97764557,973.509368,228.4619049,3.211930159,24.74711187,0,0,2.2,62.8,0
37.43,31,27,314,1456,795.1,0,0,0,0,0,0,2.2,60.7,29.63951368,0.11,-181.3769379,0,16.5835315,103.9060204,711.9910378,789.310855,892.667033,935.4632589,913.8467051,24.46194325,45.52067948,972.7592184,219.8941478,2.488991064,24.74711187,0,0,2.2,62.8,0
37.4,28.4,24,2,3,584.21,0,0,0,0,0,0,2.2,59.5,27.40487156,0.11,-108.6650599,0,16.15874163,128.0420709,566.3438122,619.5659819,748.5858019,743.1469661,909.875162,25.07810838,50.0765289,973.509368,89.0639594,1.869753094,43.15052978,0,0,2.2,62.8,0
24.1,22,21.5,1,14,770.77,0,0.1,1.7,0,0,0,0.4,0,23.97423796,0.11,-186.8217118,0,18.1247356,278.1792035,566.3438122,493.8593737,772.871525,813.4409521,800.6576141,34.628428,52.93495505,976.603816,-38.90796604,1.639690651,29.01004588,0,0.1,0.3,2.2,0
33,30,23.7,120,240,638.61,0,0,0,0,0,0,1.8,0.4,26.30862745,0.11,-136.8895306,0,16.89344141,101.9909873,847.9101762,656.8613382,773.3568073,850.1555873,886.4553166,22.43809638,57.43214894,979.8089461,68.26610718,1.869753094,36.95344842,0,0,1.8,0.4,0
35.9,25.2,22,2,20,251.35,0,2.8,0,5.7,46.2,0.8,41.3,1.9,22.25846794,0.11,-128.9407646,12.19714411,16.257521,344.8113132,299.1060157,207.4307315,552.2413435,602.9898121,615.665703,29.34716718,68.84234622,976.8385105,40.92506038,3.292629877,44.70442241,47.8,41.3,0,1.9,0
23.7,19.9,16.4,75,125,563.01,0,1.7,0.4,1.3,24.1,26.3,67.9,82.2,16.72581185,0.11,93.70568203,46.10315402,9.8,253.3546303,0,0,292.5922062,266.3976831,322.205557,17.50224185,62.46276299,963.5915897,230.4762493,3.373402134,54.89317124,50.4,6.3,62.1,96.3,16
20.64,20,18,20,78,809.94,0,2.7,0.2,0,0,9.2,83.3,113,17.41129081,0.12,-140.7908852,17.80280268,13.98848339,386.4666991,380.4060013,335.9008342,704.8604909,718.080328,751.7783331,19.64871673,77.48724174,970.2868378,240.6209225,2.984890135,28.34662951,9.2,26.6,75.9,133.7,0
29.64,25,24,14,15,284.38,0,0.6,0,0,0,0,3.4,92.5,17.59616037,0.12,-111.2936101,89.09489399,14.70009059,81.36578711,0,0,78.1068111,71.75915044,74.07593632,28.59272065,72.27021195,972.3154099,38.69196872,3.638486883,39.9466028,0,0,3.4,118.8,0.7
26.87,26,23,80,140,238.46,0,3.9,0.3,0,0,0,8,3.4,23.62223806,0.11,-96.46679241,44.74404355,15.44062872,324.1193663,24.68048288,15.18493229,339.2125019,307.7638539,352.8328272,31.0700736,60.17270764,983.7818687,52.56266856,5.356103194,51.8139129,0,0,8,12.5,0
34.2,29,22,15,32,542.41,0,0,0,0,0,0,3.7,64.1,30.8088567,0.11,-115.599366,0,17.66698402,148.895308,763.7525344,501.5356864,696.228449,739.6723251,850.1171384,25.86159137,45.87618255,977.0999101,110.5332417,0.791287464,44.70442241,0,3.5,0.2,64.4,0
24.98,28,21,60,14,821.21,0,0,0,0,0,0.4,0.5,3.7,30.14149759,0.11,196.3736281,5.193317629,13.79989323,217.377015,668.5616804,552.8496249,770.7446117,881.4909066,849.2082811,20.27436795,35.995054,975.870506,242.8734533,2.650722319,34.33722665,0.4,0.5,0,3.7,3.3
33.19,12,17,20,130,336.75,0,0,0,10.4,173.7,34.2,13.4,150.5,9.282089429,0.11,-136.8895306,3.726143934,2.225491584,122.1318915,706.2463712,366.5892,488.7056205,710.3557928,716.1994028,6.912602385,61.5076417,987.6661138,63.50505721,3.373402134,58.61036096,207.9,0,54.9,109,0
31.2,18,17,3000,3500,112.9,0,42,0.3,0.4,0,2.3,68.9,218.3,17.56459669,0.1,-205.5716611,63.23484505,15.85549375,188.477012,0,0,188.477012,170.5378132,188.477012,27.18019205,91.07222698,983.896031,213.2581083,3.292629877,54.84624245,2.1,7,62.1,231.1,0.2
31.75,18,17,520,2000,12.75,0,0.2,42,0.3,0.4,2.1,65,222.4,17.3629496,0.11,-205.5716611,88.40731135,14.68344303,57.7690583,0,0,57.7690583,52.32033466,57.7690583,25.91915949,84.60375048,982.4375759,212.9275825,3.152935974,54.84624245,0.4,5.2,66,218.7,0.1
30.42,22,18,15,120,251.6,0,4.3,0,0.6,0,0,24.7,33.6,20.11557447,0.12,-135.9013966,51.81301716,14.95782409,377.2159898,0,0,457.9325742,341.9007953,377.238393,27.85350637,72.24469963,975.0005349,137.8146349,0.791287464,28.61221186,0,2,22.7,35.1,0
36.18,23,18.5,0,0,654.47,0,0,0.4,0,0.9,42,6.9,28.5,17.87070592,0.12,-112.6387171,3.362624347,9.348832876,188.3862936,703.4697709,543.3107507,731.7006202,747.7677037,893.8771568,16.55634539,57.10649854,977.4104972,36.73520691,1.945609588,39.9466028,4.7,42.5,2.6,36.2,0.1
31.98,26,20,5,20,300.42,0,1.4,0,1.1,0,0,1.1,49.8,17.87070592,0.12,-130.7117791,76.34178957,10.26383568,206.1364985,0,0,206.1364985,186.8065233,206.1364985,25.40045134,59.05559028,975.4813442,60.20495093,5.798877435,28.34662951,0,0,1.1,49.8,0
35.29,21.5,21,43,175,201.51,0,37.7,0,0,4.4,29.1,4.3,2.2,17.56459669,0.12,-186.8217118,82.81328207,13.79989323,150.9316123,0,0,152.1236425,137.9304642,152.3032127,28.16427907,81.4000846,970.5406707,27.997276,4.802004388,24.02154943,33.5,2.6,2.8,5.8,0.2
27.54,25,22,132,160,699.29,0,0.2,37.7,0,0,33.5,4.3,1.8,21.82844794,0.11,-181.3769379,2.346639592,11.02100199,205.9677459,735.5815828,656.8613382,862.834811,889.2812987,878.5518468,20.22344864,50.36768592,979.4377155,136.2868925,1.945609588,24.74711187,30.5,3,4.3,3.1,0
27.81,27,24.1,82,130,421.81,0,0,0,0,0,0,83.3,21.5,25.22834386,0.11,-118.2537765,6.25521032,19.0162555,205.3076535,562.9857119,393.1441402,598.2130043,629.6276353,768.7047918,31.47501405,68.43290827,975.2955796,211.5717408,2.488991064,46.05414683,0,7.7,75.6,22.1,0
32.35,22,16,26,22,430.56,0,0,2.1,11.3,1.1,2.4,8.2,56.6,16.7,0.12,-114.2010975,21,9.8,368,292,233,601,586,659,18.7,66.21744734,973.4,25,2.067812135,43.15052978,3.5,4,4.2,75.6,0.4
22.16,22,18,60,69,588.15,0,0,0,0,0,4.1,16.9,8.2,21.43060891,0.12,-112.6387171,0,12.36136717,169.8590463,723.1729464,567.8536526,688.910697,705.9301458,899.3790148,20.83183335,52.93495505,978.8800501,181.6396695,1.065904661,39.9466028,3.7,13.8,7.5,59.3,0
32.92,24,21.5,80,85,111.04,0,0,0,2.3,0,47.6,41.8,10.1,22.00996234,0.11,-123.7528319,68.54721274,16.5835315,192.6105192,0,0,192.6106015,174.1650169,192.610885,34.61016535,71.23365255,975.2856791,176.7610012,3.866659825,42.49085006,41.7,47.7,0,44,11.6
35.55,24,22.9,2,0,422.34,0,0,0,0,0,0.5,98.9,4.4,24.49272701,0.11,-123.623545,0,18.1247356,119.2152036,736.0935842,483.3497966,707.0923322,676.1772175,834.9645268,19.83952157,66.77478907,974.8169322,200.9664147,1.065904661,51.8139129,0,12.1,91.7,6.8,0
36.67,23,21.2,0,0,543.74,0,0,1.1,0.1,0,9.3,13,33.7,17.56459669,0.11,-134.363883,0,6.795904021,91.96577788,832.1996613,567.8536526,628.8938019,859.7493273,755.5560346,14.86692453,51.79199409,977.7932894,47.25460577,3.625306609,48.8691705,0,9.3,34.4,55.1,0
27.53,27,25.1,20,1,559.55,0,0,1.7,10.3,0,0.2,0,17.3,24.41818626,0.11,-114.2010975,0,13.13628355,109.2509809,786.8267389,567.8536526,664.8123914,683.5258411,879.4946621,31.59268212,49.55064535,978.3997027,45.0691724,1.68681666,44.70442241,0.2,0,0,17.3,0
29.7,26.5,21.5,75,180,469.86,0,0,0,0,0,56.5,22.2,0.2,23.63464715,0.11,-133.4604411,0.167670937,16.52421926,186.8457073,592.9600429,386.7166459,574.3845447,614.0712464,782.7666436,27.0667444,66.21744734,977.235462,65.80814523,1.515706148,47.61089836,56.5,0,22.2,0.2,2.5
37.36,24,23.1,8,3,388.49,0,0,18.3,0,0,0,28.5,67.4,17.87070592,0.11,-128.3725085,34.20089296,11.44012546,276.3333354,168.8976393,93.98137547,370.3147082,373.1178066,441.7659134,24.53454701,66.5893037,979.1679717,30.73224443,5.849651885,52.38402158,0,0,30.7,75.4,0
37.58,25,23,18,1,388.77,0,0,1.1,0.4,0,0,18.3,39.4,23.63220986,0.11,-112.501545,19.95394703,16.99472743,300.3254828,208.6492916,115.7255591,415.9378014,439.560936,507.3236097,29.34716718,65.69940033,979.8865649,45.65765744,2.488991064,56.1319693,0,18.3,0,95.9,0
22.55,19.8,18.3,80,520,574.44,0,0,7.2,15.8,0,0,36.1,85.2,19.12706177,0.12,-114.2010975,0,10.24800422,120.98798,777.0717598,566.3448013,702.5378547,705.1534528,913.8796013,20.6847584,57.43214894,979.7779523,49.73736546,1.869753094,44.65419934,0,15.6,21.1,84.6,0
22.3,22.5,19.5,45,50,163.17,0,0,0,7.2,15.8,0,22.5,98.8,23.04012366,0.12,115.8280909,89.58274853,13.98848339,76.34584359,0,0,76.29402281,70.10995267,75.08456874,22.43809638,56.40418275,976.6957338,314.1096288,1.68681666,44.65419934,15.8,0,36.1,85.2,1.7
26.37,24,18.1,104,12,821.02,0,0,0,0,0.1,12.9,23,51,24.41818626,0.12,-135.9013966,3.702516713,14.23813014,184.106845,710.0715805,632.9743384,841.5635836,880.5787859,869.1110798,28.59736718,51.13863155,976.6957338,205.6487301,1.945609588,33.41076138,11.3,8.9,15.8,106.1,0
36.39,25,19.7,38,53,328.63,0,0,0,0,0,0,20.2,51.9,19.3949491,0.12,-94.30597676,2.468035115,13.98848339,206.6171228,507.4987495,311.058693,518.1659429,461.0620215,758.5149418,25.86159137,71.09103108,975.2955796,65.58394194,3.152935974,48.8691705,0,0.1,35.9,51,0.4
37.31,26.1,22.4,0,0,460.2,0,0,0,3.6,0,0,19.2,20.2,20.8294238,0.11,-96.46679241,0,12.22788351,91.16130306,775.6858405,501.5356864,607.3957431,539.1656503,911.0796054,19.03154365,56.71660983,983.7818687,29.25508255,2.468395938,48.8691705,0,0,19.2,36,0
33.79,27.1,23.3,2,6,622.69,0,0,0,43.1,0.4,37.5,7.5,22.8,21.70866883,0.11,-111.2936101,6.236126782,12.22788351,173.9421446,661.7317616,483.3497966,657.4555786,624.6581343,851.3483071,25.06294777,56.057093,980.1378232,28.06675099,3.822681893,43.15052978,37.9,7.5,3.6,19.2,1.4
34.97,27.5,22,2,0,602.22,0,0,0,0,0,2.9,1.4,88.5,22.48893961,0.11,-108.6650599,0,7.894087098,91.16130306,830.1181844,618.699168,775.0964855,716.7715692,575.4526779,17.12610233,39.16368632,982.7926617,28.06675099,3.373402134,44.65419934,2.9,0,44.5,49,0
26.38,30,26,35,16,486.2,0,1.3,0,0,0,41.9,0.4,4.3,27.16778959,0.11,-114.619111,0,17.66698402,121.2828596,735.5815828,508.0182929,635.6315542,642.0580044,867.6200521,28.91806054,57.59772512,978.1854116,265.4654783,0.67537464,44.31485156,29.4,12.9,0,85.3,0
37.6,27.5,22.8,0,0,726.59,0,0,0.6,0.4,0.4,0.5,24.2,42.3,24.41818626,0.11,-165.5684512,2.468035115,12.70455337,152.1126409,763.7525344,622.7035854,775.0964855,874.9697955,834.9645268,25.86159137,46.73682831,982.1125998,49.01159403,2.468395938,35.3389744,0.9,22.9,1.3,42.3,0
35.22,27,23,10,24,188.74,0,0,0,0,0,0,23.6,25.5,24.12630963,0.11,-122.4389946,77.76321829,17.66698402,120.98798,0,0,121.3027575,109.9308893,121.4607974,37.03697235,67.17942817,977.9316006,47.25460577,2.650722319,48.8691705,0,23,1,51.8,6.9
32.04,11,18,36,122,240.78,0,0,6.6,17.9,4.2,87.3,84.4,48,11.68132177,0.11,-140.7908852,0,5.739572342,86.37070564,698.8602724,312.2692999,398.7159749,531.090622,764.5039309,13.58069316,66.79558369,979.7779523,11.72527586,2.131653421,63.81862107,69.9,49.6,56.5,70.9,0
35.08,22.4,19.2,1,2,330.23,0,0,0,0.3,20.2,1.6,134.8,106.7,14.86771838,0.11,-133.4604411,0,8.924727023,126.5784584,652.0820649,331.7550527,457.9325742,635.8075474,709.1245931,16.41096148,67.59937955,986.4415171,41.14694054,3.638486883,59.60600075,21.8,24.5,119.5,104.4,0
24.56,24.3,21.3,75,180,562.53,0,0,0,0.1,0.1,72.1,25.8,37.7,19.81573817,0.11,-121.3559716,0.167670937,10.8961297,159.636286,735.5148301,546.1834769,707.0923322,659.2618058,895.085631,20.29701049,55.93176674,976.4043414,46.20114975,4.143249312,42.49085006,52.8,45,1.2,36.7,4.3
36.2,22,21.5,3,1,681.52,0,0,0,0,0,15.6,97.9,37.9,23.21727791,0.12,-135.9013966,0.82249443,17.47030901,262.0683034,600.0853419,503.3412625,765.4316193,784.1386053,841.0731925,29.78754792,70.05855309,979.4377155,70.34842551,1.945609588,33.41076138,11.3,4.4,97.8,37.9,0
33.98,27.5,24.5,18,23,606.68,0,0,0,52,0,0,0,113.5,26.03165582,0.11,-112.8532165,0,17.22344037,160.9722609,712.1609013,543.1436562,704.8604909,683.5258411,881.2074773,30.1434034,58.50057838,972.3154099,296.1859072,0.791287464,39.9466028,0,0,0,113.5,0
29.75,18,20,64,74,675.92,0,0.7,0.1,0,1.5,34.5,2.7,52,19.12706177,0.11,-111.2936101,0,9.512132114,103.9060204,840.8374714,642.9825071,746.1395786,721.1800074,877.3398024,17.37872067,53.71731289,979.1360694,44.3369917,4.802004388,39.9466028,36,0,2.7,52,0
36.09,23.5,22,6,11,837.47,0,2.1,0,0,14.7,1.4,10.1,38.7,22.95066602,0.11,-112.501545,6.225869154,13.59084396,216.7943677,647.6595003,532.7134895,749.9782446,747.7677037,849.2082811,24.53454701,55.59600753,977.704111,31.75192918,2.692519174,33.41076138,16.1,8.4,3.2,89.2,0
35.02,30,25.1,40,60,528.64,0,0,0,0,0,0,41.7,29.2,26.9693736,0.11,-115.599366,3.849093308,18.73878336,205.6789641,583.7529594,411.3193594,616.9983235,633.4003697,790.8750994,32.08160186,60.84380125,977.7932894,52.83007817,2.067812135,44.70442241,0,8.9,32.8,45.3,0
36.21,22,23,14,20,505.58,0,0,0,0,0,59.8,0,41.7,26.35711028,0.11,-121.3559716,1.383283708,16.52421926,184.106845,616.7685914,414.8580725,598.9456872,657.8194042,790.8750994,26.25233838,54.49320016,976.9941397,46.20114975,3.211930159,47.61089836,5.5,54.3,0,41.7,0
26.94,22.4,19.9,60,70,433.05,0,0,0,15.6,19.8,5.4,66.5,59.8,19.81573817,0.11,-125.4190968,20.50469287,15.9219513,242.7935133,234.040677,145.0191334,431.7894429,457.9703062,513.6147797,29.35891657,78.53721625,976.5381056,26.86040033,2.052239415,52.84344966,25.2,18.4,48.1,59.8,0.1
36.5,26.3,22.3,10,10,310.68,0,0,0,0,0,0,41.5,71.9,21.70152068,0.11,-130.7117791,11.55700356,15.66383487,229.5715742,405.7000395,221.3889161,450.9612951,536.6269913,619.5760837,25.07810838,67.87522517,982.6970318,75.36474431,1.065904661,54.9982797,0,6,38.2,69.2,0
28.28,22.5,15.5,7,8,919.95,0,0,0,6.8,4.7,51.8,82.7,37.6,21.70866883,0.12,173.5116504,24.85367593,11.70215724,356.3760425,344.2593232,301.8767414,658.2723828,666.6671933,677.9723378,20.6847584,53.0132119,973.7898332,239.833556,0.227951499,28.61221186,56.5,0,82.7,61.4,0
20.08,17,16,180,390,615.41,0,0.1,0.1,0,0.4,125.1,72.2,90.1,22.19327523,0.12,-112.6387171,0,15.44062872,135.3167405,766.2744276,560.4986411,696.0726598,674.0220056,910.0628609,22.79632761,66.30553899,968.345051,45.0691724,0.812490363,39.9466028,64.3,70.1,63.3,108.4,0.2
23.9,18,17,120,260,375.43,0,0.4,0.2,0.1,0.1,5.1,140.8,134.5,21.24890879,0.12,-112.8532165,56.42253804,14.87673671,335.1076379,0,0,337.1031526,305.6359395,337.1977279,27.0667444,66.96134255,963.7109934,209.447565,3.09557156,39.9466028,0.5,134,42.6,129.1,0
19.7,19,17,170,290,256.59,0,0,0.4,0.2,0.1,0.5,140.8,139.2,17.59616037,0.11,-112.8532165,0,14.77931802,439.7034443,138.7468575,118.5470178,558.7325394,529.1105312,575.4526779,21.92138628,83.5307817,965.9887597,182.8480731,0.67537464,39.9466028,0.2,125.5,20.4,141.9,0
31.4,26,24,12,8,801.59,0,0,0,0,0,0,126.3,72.2,25.4118243,0.11,-140.7908852,0,14.29593289,205.8672253,711.9910378,625.9040167,831.8339269,847.8584766,877.3398024,16.01833572,50.25572509,961.4248256,176.2459085,2.131653421,28.34662951,0,0.7,134.5,74.4,0
27.99,23.5,23,40,80,304.02,0,0,0,0,0,0,0.8,197.7,22.19327523,0.12,-108.6650599,29.43670316,14.44644539,334.884106,225.1241707,178.2542586,513.1831211,487.3044175,566.6423952,24.76582646,61.55654909,964.6896024,56.65772539,4.119153716,39.9466028,0,0,0.8,197.7,0
18.57,28,24,29,110,666.35,0,0,0,0,0,0,17.6,0.8,26.44298478,0.11,-111.2936101,0.798476574,12.92787901,103.9060204,720.0992857,652.9085435,755.7714632,736.0542543,943.057201,16.55634539,43.29778341,968.1059158,215.1569862,1.560657492,39.9466028,0,11.9,5.7,5.9,0
25.34,22,22.5,67,130,642.9,0,0.1,4,0.6,0.1,17.7,31.2,17.6,20.53929726,0.12,-108.6650599,24.85693857,10.61660403,433.3804141,185.9401401,145.1990829,578.5868753,549.4487322,627.0937531,21.86698749,52.93495505,960.5147458,67.31752957,5.397808176,44.65419934,17.6,31.4,0,17.6,0
30.24,28.4,23.4,52,86,538.93,0,0,0,63.1,42.1,0.9,6.3,53.7,26.30862745,0.11,-114.619111,2.346639592,18.1247356,201.9222271,602.0933789,425.5221785,627.3212559,633.4003697,813.8568805,29.78754792,60.84380125,962.2388598,163.8763712,0.67537464,44.31485156,43,0,6.4,53.6,0
28.4,29,27.5,52,80,486.48,0,0,0,0,0.1,0,117.6,11.3,28.83887838,0.11,-117.404586,1.033489532,17.47030901,175.6215751,618.1706736,413.7367712,589.3648966,619.8296714,797.2344493,30.47571254,51.14871426,962.896091,201.8525424,0.817734548,47.93655617,0.1,12.4,106.1,11.1,0
35.81,26.2,25.2,10,17,467.05,0,0,3.1,0,0,0,42.5,117.7,24.41818626,0.11,-123.7528319,3.331084923,17.47030901,239.7661935,468.8886325,311.3161328,551.0819807,607.8575411,700.2270489,32.08160186,65.15029981,967.1147664,52.56266856,2.488991064,48.8691705,0,0,42.5,118.6,0
34.24,20,21,12,60,397.87,0,0,0.1,32,0.7,4.1,2.5,45.6,18.88613616,0.11,-125.2840859,-0.295649218,11.88545382,91.16130306,777.3600472,440.5267043,531.5562999,669.8414304,817.3515477,16.01833572,63.83942678,968.712352,45.0691724,2.780439267,56.1319693,4.8,2.5,0,45.6,0
20.24,20.5,16.9,45,221,159.38,0,0,0.1,0,0,33.4,8.8,39.4,17.7520565,0.11,-135.9013966,51.6530384,15.66383487,236.7188339,0,0,237.1468175,214.6540824,237.1468232,22.73270572,87.85788777,960.4035304,200.5818968,2.131653421,57.59047034,17.1,25.1,0,39.4,0
36.23,23,17.1,13,15,548.66,0,0,0,4.5,0,27.5,3.6,66.6,18.42245852,0.12,-115.599366,1.484322382,12.06820256,219.4948967,619.1256186,445.3174813,664.8123914,666.7203251,850.12446,15.56915939,66.5893037,969.0210102,46.20114975,2.488991064,44.65419934,6.8,21.2,8.3,100.2,3.4
